Fam PID1 PID2 TheoKinship
CR004 660 781 0.03515625
CR004 2678 781 0.0703125
CR004 2645 781 0.03515625
CR004 699 781 0.0175781
CR004 2591 781 0.0234375
CR004 784 781 0.265625
CR004 876 781 0.0175781
CR004 642 781 0.0410156
CR004 782 781 0.265625
CR004 2650 781 0.03515625
CR004 2785 781 0.01171875
CR004 294 781 0.03515625
CR004 2643 781 0.03515625
CR004 746 781 0.03515625
CR004 734 781 0.03515625
CR004 2648 781 0.03515625
CR004 729 781 0.03515625
CR004 439 781 0.0175781
CR004 2734 781 0.01171875
CR004 728 781 0.03515625
CR004 2772 781 0.0234375
CR004 2658 781 0.03515625
CR004 640 781 0.0410156
CR004 2679 781 0.0703125
CR004 783 781 0.265625
CR004 2655 781 0.03515625
CR004 1888 781 0.265625
CR004 506 781 0.03515625
CR004 851 781 0.0175781
CR004 1077 781 0.265625
CR004 2591 782 0.0234375
CR004 643 782 0.0410156
CR004 737 782 0.03515625
CR004 2789 782 0.0175781
CR004 2644 782 0.046875
CR004 2641 782 0.265625
CR004 886 782 0.0175781
CR004 846 782 0.03515625
CR004 885 782 0.0175781
CR004 847 782 0.03515625
CR004 747 782 0.03515625
CR004 2647 782 0.03515625
CR004 852 782 0.0175781
CR004 699 782 0.0175781
CR004 646 782 0.0410156
CR004 726 782 0.03515625
CR004 2665 782 0.0410156
CR004 1972 782 0.265625
CR004 2677 782 0.0703125
CR004 647 782 0.0410156
CR004 697 782 0.0175781
CR004 850 782 0.0175781
CR004 698 782 0.0175781
CR004 887 782 0.0175781
CR004 660 782 0.03515625
CR004 1888 782 0.265625
CR004 545 782 0.046875
CR004 729 782 0.03515625
CR004 784 782 0.265625
CR004 644 782 0.0410156
CR004 730 782 0.03515625
CR004 2640 782 0.265625
CR004 2648 782 0.03515625
CR004 2646 782 0.03515625
CR004 732 782 0.03515625
CR004 2652 782 0.03515625
CR004 2734 782 0.01171875
CR004 645 782 0.0410156
CR004 487 782 0.0410156
CR004 2604 782 0.03515625
CR004 2680 782 0.0703125
CR004 439 782 0.0175781
CR004 2778 782 0.0058594
CR004 734 782 0.03515625
CR004 642 782 0.0410156
CR004 2658 782 0.03515625
CR004 2651 782 0.03515625
CR004 1776 782 0.0234375
CR004 294 782 0.03515625
CR004 2643 782 0.03515625
CR004 2657 782 0.03515625
CR004 2772 782 0.0234375
CR004 727 782 0.03515625
CR004 2649 782 0.03515625
CR004 2790 782 0.0175781
CR004 2645 782 0.03515625
CR004 728 782 0.03515625
CR004 876 782 0.0175781
CR004 1077 782 0.265625
CR004 738 782 0.03515625
CR004 736 782 0.03515625
CR004 2653 782 0.03515625
CR004 851 782 0.0175781
CR004 2656 782 0.03515625
CR004 2654 782 0.03515625
CR004 2678 782 0.0703125
CR004 506 782 0.03515625
CR004 2650 782 0.03515625
CR004 640 782 0.0410156
CR004 2679 782 0.0703125
CR004 783 782 0.265625
CR004 2655 782 0.03515625
CR004 731 782 0.03515625
CR004 700 782 0.0175781
CR004 2785 782 0.01171875
CR004 735 782 0.03515625
CR004 746 782 0.03515625
CR004 641 782 0.0410156
CR004 2786 782 0.01171875
CR004 2677 783 0.0703125
CR004 852 783 0.0175781
CR004 730 783 0.03515625
CR004 784 783 0.265625
CR004 2647 783 0.03515625
CR004 1972 783 0.265625
CR004 2641 783 0.265625
CR004 2646 783 0.03515625
CR004 2648 783 0.03515625
CR004 737 783 0.03515625
CR004 2640 783 0.265625
CR004 699 783 0.0175781
CR004 2591 783 0.0234375
CR004 2790 783 0.0175781
CR004 1888 783 0.265625
CR004 2778 783 0.0058594
CR004 646 783 0.0410156
CR004 439 783 0.0175781
CR004 734 783 0.03515625
CR004 2665 783 0.0410156
CR004 2658 783 0.03515625
CR004 2645 783 0.03515625
CR004 643 783 0.0410156
CR004 850 783 0.0175781
CR004 847 783 0.03515625
CR004 747 783 0.03515625
CR004 887 783 0.0175781
CR004 545 783 0.046875
CR004 729 783 0.03515625
CR004 2789 783 0.0175781
CR004 2680 783 0.0703125
CR004 644 783 0.0410156
CR004 642 783 0.0410156
CR004 876 783 0.0175781
CR004 885 783 0.0175781
CR004 736 783 0.03515625
CR004 846 783 0.03515625
CR004 697 783 0.0175781
CR004 2604 783 0.03515625
CR004 2643 783 0.03515625
CR004 726 783 0.03515625
CR004 2644 783 0.046875
CR004 728 783 0.03515625
CR004 2649 783 0.03515625
CR004 2679 783 0.0703125
CR004 2656 783 0.03515625
CR004 647 783 0.0410156
CR004 645 783 0.0410156
CR004 1077 783 0.265625
CR004 700 783 0.0175781
CR004 487 783 0.0410156
CR004 698 783 0.0175781
CR004 2657 783 0.03515625
CR004 2772 783 0.0234375
CR004 506 783 0.03515625
CR004 2650 783 0.03515625
CR004 640 783 0.0410156
CR004 732 783 0.03515625
CR004 660 783 0.03515625
CR004 886 783 0.0175781
CR004 2786 783 0.01171875
CR004 2734 783 0.01171875
CR004 294 783 0.03515625
CR004 2652 783 0.03515625
CR004 727 783 0.03515625
CR004 735 783 0.03515625
CR004 641 783 0.0410156
CR004 2653 783 0.03515625
CR004 738 783 0.03515625
CR004 1776 783 0.0234375
CR004 746 783 0.03515625
CR004 2785 783 0.01171875
CR004 851 783 0.0175781
CR004 2654 783 0.03515625
CR004 731 783 0.03515625
CR004 2651 783 0.03515625
CR004 2678 783 0.0703125
CR004 2655 783 0.03515625
CR004 730 784 0.03515625
CR004 876 784 0.0175781
CR004 734 784 0.03515625
CR004 2591 784 0.0234375
CR004 1972 784 0.265625
CR004 1888 784 0.265625
CR004 2665 784 0.0410156
CR004 2677 784 0.0703125
CR004 2641 784 0.265625
CR004 2648 784 0.03515625
CR004 886 784 0.0175781
CR004 644 784 0.0410156
CR004 2658 784 0.03515625
CR004 2680 784 0.0703125
CR004 2778 784 0.0058594
CR004 646 784 0.0410156
CR004 2790 784 0.0175781
CR004 699 784 0.0175781
CR004 2640 784 0.265625
CR004 439 784 0.0175781
CR004 2679 784 0.0703125
CR004 545 784 0.046875
CR004 729 784 0.03515625
CR004 728 784 0.03515625
CR004 2649 784 0.03515625
CR004 660 784 0.03515625
CR004 642 784 0.0410156
CR004 2644 784 0.046875
CR004 2789 784 0.0175781
CR004 847 784 0.03515625
CR004 2604 784 0.03515625
CR004 2678 784 0.0703125
CR004 2647 784 0.03515625
CR004 747 784 0.03515625
CR004 640 784 0.0410156
CR004 737 784 0.03515625
CR004 726 784 0.03515625
CR004 697 784 0.0175781
CR004 506 784 0.03515625
CR004 887 784 0.0175781
CR004 2646 784 0.03515625
CR004 2656 784 0.03515625
CR004 852 784 0.0175781
CR004 735 784 0.03515625
CR004 885 784 0.0175781
CR004 2786 784 0.01171875
CR004 727 784 0.03515625
CR004 2657 784 0.03515625
CR004 2655 784 0.03515625
CR004 2643 784 0.03515625
CR004 850 784 0.0175781
CR004 732 784 0.03515625
CR004 2772 784 0.0234375
CR004 746 784 0.03515625
CR004 487 784 0.0410156
CR004 700 784 0.0175781
CR004 2734 784 0.01171875
CR004 736 784 0.03515625
CR004 2650 784 0.03515625
CR004 643 784 0.0410156
CR004 645 784 0.0410156
CR004 2645 784 0.03515625
CR004 846 784 0.03515625
CR004 294 784 0.03515625
CR004 698 784 0.0175781
CR004 851 784 0.0175781
CR004 1776 784 0.0234375
CR004 2652 784 0.03515625
CR004 2654 784 0.03515625
CR004 2653 784 0.03515625
CR004 738 784 0.03515625
CR004 647 784 0.0410156
CR004 2651 784 0.03515625
CR004 2785 784 0.01171875
CR004 731 784 0.03515625
CR004 1077 784 0.265625
CR004 641 784 0.0410156
CR004 876 1077 0.0175781
CR004 2640 1077 0.265625
CR004 2648 1077 0.03515625
CR004 2677 1077 0.0703125
CR004 2641 1077 0.265625
CR004 730 1077 0.03515625
CR004 2591 1077 0.0234375
CR004 2665 1077 0.0410156
CR004 1888 1077 0.265625
CR004 644 1077 0.0410156
CR004 2778 1077 0.0058594
CR004 734 1077 0.03515625
CR004 728 1077 0.03515625
CR004 439 1077 0.0175781
CR004 886 1077 0.0175781
CR004 699 1077 0.0175781
CR004 1972 1077 0.265625
CR004 2645 1077 0.03515625
CR004 2644 1077 0.046875
CR004 642 1077 0.0410156
CR004 2658 1077 0.03515625
CR004 2790 1077 0.0175781
CR004 2680 1077 0.0703125
CR004 2679 1077 0.0703125
CR004 729 1077 0.03515625
CR004 646 1077 0.0410156
CR004 731 1077 0.03515625
CR004 747 1077 0.03515625
CR004 735 1077 0.03515625
CR004 545 1077 0.046875
CR004 885 1077 0.0175781
CR004 2789 1077 0.0175781
CR004 2649 1077 0.03515625
CR004 294 1077 0.03515625
CR004 640 1077 0.0410156
CR004 887 1077 0.0175781
CR004 2604 1077 0.03515625
CR004 506 1077 0.03515625
CR004 737 1077 0.03515625
CR004 645 1077 0.0410156
CR004 726 1077 0.03515625
CR004 660 1077 0.03515625
CR004 727 1077 0.03515625
CR004 698 1077 0.0175781
CR004 487 1077 0.0410156
CR004 852 1077 0.0175781
CR004 2657 1077 0.03515625
CR004 2786 1077 0.01171875
CR004 700 1077 0.0175781
CR004 2656 1077 0.03515625
CR004 643 1077 0.0410156
CR004 2643 1077 0.03515625
CR004 732 1077 0.03515625
CR004 847 1077 0.03515625
CR004 697 1077 0.0175781
CR004 850 1077 0.0175781
CR004 647 1077 0.0410156
CR004 2647 1077 0.03515625
CR004 1776 1077 0.0234375
CR004 746 1077 0.03515625
CR004 846 1077 0.03515625
CR004 2646 1077 0.03515625
CR004 2651 1077 0.03515625
CR004 2654 1077 0.03515625
CR004 2652 1077 0.03515625
CR004 641 1077 0.0410156
CR004 2655 1077 0.03515625
CR004 851 1077 0.0175781
CR004 2772 1077 0.0234375
CR004 2678 1077 0.0703125
CR004 738 1077 0.03515625
CR004 2734 1077 0.01171875
CR004 736 1077 0.03515625
CR004 2650 1077 0.03515625
CR004 2653 1077 0.03515625
CR004 2785 1077 0.01171875
CR004 728 1888 0.03515625
CR004 2665 1888 0.0410156
CR004 730 1888 0.03515625
CR004 876 1888 0.0175781
CR004 734 1888 0.03515625
CR004 1972 1888 0.265625
CR004 2790 1888 0.0175781
CR004 439 1888 0.0175781
CR004 2680 1888 0.0703125
CR004 2591 1888 0.0234375
CR004 642 1888 0.0410156
CR004 2677 1888 0.0703125
CR004 2648 1888 0.03515625
CR004 2641 1888 0.265625
CR004 2778 1888 0.0058594
CR004 644 1888 0.0410156
CR004 729 1888 0.03515625
CR004 2644 1888 0.046875
CR004 640 1888 0.0410156
CR004 645 1888 0.0410156
CR004 2658 1888 0.03515625
CR004 886 1888 0.0175781
CR004 2679 1888 0.0703125
CR004 887 1888 0.0175781
CR004 660 1888 0.03515625
CR004 2649 1888 0.03515625
CR004 735 1888 0.03515625
CR004 646 1888 0.0410156
CR004 2656 1888 0.03515625
CR004 699 1888 0.0175781
CR004 747 1888 0.03515625
CR004 2604 1888 0.03515625
CR004 697 1888 0.0175781
CR004 727 1888 0.03515625
CR004 726 1888 0.03515625
CR004 852 1888 0.0175781
CR004 847 1888 0.03515625
CR004 2657 1888 0.03515625
CR004 846 1888 0.03515625
CR004 2655 1888 0.03515625
CR004 643 1888 0.0410156
CR004 2646 1888 0.03515625
CR004 698 1888 0.0175781
CR004 885 1888 0.0175781
CR004 487 1888 0.0410156
CR004 850 1888 0.0175781
CR004 732 1888 0.03515625
CR004 2640 1888 0.265625
CR004 2789 1888 0.0175781
CR004 2643 1888 0.03515625
CR004 731 1888 0.03515625
CR004 1776 1888 0.0234375
CR004 2678 1888 0.0703125
CR004 2647 1888 0.03515625
CR004 700 1888 0.0175781
CR004 506 1888 0.03515625
CR004 2772 1888 0.0234375
CR004 2734 1888 0.01171875
CR004 2786 1888 0.01171875
CR004 736 1888 0.03515625
CR004 746 1888 0.03515625
CR004 851 1888 0.0175781
CR004 737 1888 0.03515625
CR004 647 1888 0.0410156
CR004 2654 1888 0.03515625
CR004 2652 1888 0.03515625
CR004 738 1888 0.03515625
CR004 545 1888 0.046875
CR004 2651 1888 0.03515625
CR004 641 1888 0.0410156
CR004 294 1888 0.03515625
CR004 2653 1888 0.03515625
CR004 2650 1888 0.03515625
CR004 2645 1888 0.03515625
CR004 2785 1888 0.01171875
CR004 2677 1972 0.0703125
CR004 2658 1972 0.03515625
CR004 2591 1972 0.0234375
CR004 2665 1972 0.0410156
CR004 730 1972 0.03515625
CR004 876 1972 0.0175781
CR004 642 1972 0.0410156
CR004 2648 1972 0.03515625
CR004 2641 1972 0.265625
CR004 2649 1972 0.03515625
CR004 2680 1972 0.0703125
CR004 734 1972 0.03515625
CR004 2790 1972 0.0175781
CR004 729 1972 0.03515625
CR004 728 1972 0.03515625
CR004 2778 1972 0.0058594
CR004 886 1972 0.0175781
CR004 727 1972 0.03515625
CR004 2679 1972 0.0703125
CR004 660 1972 0.03515625
CR004 645 1972 0.0410156
CR004 2646 1972 0.03515625
CR004 698 1972 0.0175781
CR004 640 1972 0.0410156
CR004 887 1972 0.0175781
CR004 2656 1972 0.03515625
CR004 2640 1972 0.265625
CR004 847 1972 0.03515625
CR004 735 1972 0.03515625
CR004 732 1972 0.03515625
CR004 699 1972 0.0175781
CR004 736 1972 0.03515625
CR004 2604 1972 0.03515625
CR004 2657 1972 0.03515625
CR004 747 1972 0.03515625
CR004 2644 1972 0.046875
CR004 852 1972 0.0175781
CR004 646 1972 0.0410156
CR004 2643 1972 0.03515625
CR004 851 1972 0.0175781
CR004 506 1972 0.03515625
CR004 697 1972 0.0175781
CR004 850 1972 0.0175781
CR004 746 1972 0.03515625
CR004 2652 1972 0.03515625
CR004 726 1972 0.03515625
CR004 2789 1972 0.0175781
CR004 846 1972 0.03515625
CR004 731 1972 0.03515625
CR004 439 1972 0.0175781
CR004 2678 1972 0.0703125
CR004 2772 1972 0.0234375
CR004 644 1972 0.0410156
CR004 2653 1972 0.03515625
CR004 885 1972 0.0175781
CR004 700 1972 0.0175781
CR004 545 1972 0.046875
CR004 1776 1972 0.0234375
CR004 738 1972 0.03515625
CR004 737 1972 0.03515625
CR004 647 1972 0.0410156
CR004 2654 1972 0.03515625
CR004 641 1972 0.0410156
CR004 2655 1972 0.03515625
CR004 487 1972 0.0410156
CR004 2651 1972 0.03515625
CR004 294 1972 0.03515625
CR004 2785 1972 0.01171875
CR004 2734 1972 0.01171875
CR004 2647 1972 0.03515625
CR004 2786 1972 0.01171875
CR004 2650 1972 0.03515625
CR004 2645 1972 0.03515625
CR004 643 1972 0.0410156
CR004 734 2640 0.03515625
CR004 2658 2640 0.03515625
CR004 2649 2640 0.03515625
CR004 645 2640 0.0410156
CR004 730 2640 0.03515625
CR004 876 2640 0.0175781
CR004 2790 2640 0.0175781
CR004 2679 2640 0.0703125
CR004 2786 2640 0.01171875
CR004 2665 2640 0.0410156
CR004 747 2640 0.03515625
CR004 2648 2640 0.03515625
CR004 2677 2640 0.0703125
CR004 2656 2640 0.03515625
CR004 2772 2640 0.0234375
CR004 697 2640 0.0175781
CR004 847 2640 0.03515625
CR004 728 2640 0.03515625
CR004 886 2640 0.0175781
CR004 2643 2640 0.03515625
CR004 642 2640 0.0410156
CR004 2657 2640 0.03515625
CR004 2604 2640 0.03515625
CR004 2591 2640 0.0234375
CR004 846 2640 0.03515625
CR004 660 2640 0.03515625
CR004 2646 2640 0.03515625
CR004 545 2640 0.046875
CR004 2652 2640 0.03515625
CR004 646 2640 0.0410156
CR004 2789 2640 0.0175781
CR004 727 2640 0.03515625
CR004 735 2640 0.03515625
CR004 2641 2640 0.265625
CR004 731 2640 0.03515625
CR004 1776 2640 0.0234375
CR004 2654 2640 0.03515625
CR004 736 2640 0.03515625
CR004 851 2640 0.0175781
CR004 699 2640 0.0175781
CR004 698 2640 0.0175781
CR004 732 2640 0.03515625
CR004 729 2640 0.03515625
CR004 439 2640 0.0175781
CR004 294 2640 0.03515625
CR004 2785 2640 0.01171875
CR004 2653 2640 0.03515625
CR004 746 2640 0.03515625
CR004 2655 2640 0.03515625
CR004 2651 2640 0.03515625
CR004 852 2640 0.0175781
CR004 738 2640 0.03515625
CR004 2778 2640 0.0058594
CR004 2644 2640 0.046875
CR004 641 2640 0.0410156
CR004 737 2640 0.03515625
CR004 2734 2640 0.01171875
CR004 726 2640 0.03515625
CR004 487 2640 0.0410156
CR004 2650 2640 0.03515625
CR004 2680 2640 0.0703125
CR004 640 2640 0.0410156
CR004 885 2640 0.0175781
CR004 2647 2640 0.03515625
CR004 2678 2640 0.0703125
CR004 643 2640 0.0410156
CR004 700 2640 0.0175781
CR004 850 2640 0.0175781
CR004 644 2640 0.0410156
CR004 647 2640 0.0410156
CR004 2645 2640 0.03515625
CR004 887 2640 0.0175781
CR004 506 2640 0.03515625
CR004 2789 2641 0.0175781
CR004 876 2641 0.0175781
CR004 2677 2641 0.0703125
CR004 734 2641 0.03515625
CR004 2649 2641 0.03515625
CR004 887 2641 0.0175781
CR004 730 2641 0.03515625
CR004 642 2641 0.0410156
CR004 727 2641 0.03515625
CR004 2658 2641 0.03515625
CR004 2665 2641 0.0410156
CR004 2680 2641 0.0703125
CR004 729 2641 0.03515625
CR004 644 2641 0.0410156
CR004 2772 2641 0.0234375
CR004 846 2641 0.03515625
CR004 746 2641 0.03515625
CR004 732 2641 0.03515625
CR004 2790 2641 0.0175781
CR004 2648 2641 0.03515625
CR004 439 2641 0.0175781
CR004 2644 2641 0.046875
CR004 645 2641 0.0410156
CR004 2679 2641 0.0703125
CR004 2652 2641 0.03515625
CR004 545 2641 0.046875
CR004 2643 2641 0.03515625
CR004 736 2641 0.03515625
CR004 735 2641 0.03515625
CR004 728 2641 0.03515625
CR004 2786 2641 0.01171875
CR004 697 2641 0.0175781
CR004 660 2641 0.03515625
CR004 2778 2641 0.0058594
CR004 1776 2641 0.0234375
CR004 699 2641 0.0175781
CR004 851 2641 0.0175781
CR004 2654 2641 0.03515625
CR004 847 2641 0.03515625
CR004 747 2641 0.03515625
CR004 2657 2641 0.03515625
CR004 2655 2641 0.03515625
CR004 641 2641 0.0410156
CR004 646 2641 0.0410156
CR004 2678 2641 0.0703125
CR004 2656 2641 0.03515625
CR004 2651 2641 0.03515625
CR004 726 2641 0.03515625
CR004 2604 2641 0.03515625
CR004 647 2641 0.0410156
CR004 850 2641 0.0175781
CR004 2650 2641 0.03515625
CR004 2734 2641 0.01171875
CR004 738 2641 0.03515625
CR004 886 2641 0.0175781
CR004 737 2641 0.03515625
CR004 885 2641 0.0175781
CR004 487 2641 0.0410156
CR004 731 2641 0.03515625
CR004 294 2641 0.03515625
CR004 852 2641 0.0175781
CR004 2785 2641 0.01171875
CR004 700 2641 0.0175781
CR004 698 2641 0.0175781
CR004 2645 2641 0.03515625
CR004 2647 2641 0.03515625
CR004 2653 2641 0.03515625
CR004 2646 2641 0.03515625
CR004 506 2641 0.03515625
CR004 2591 2641 0.0234375
CR004 643 2641 0.0410156
CR004 640 2641 0.0410156
CR004 2648 734 0.015625
CR004 2778 734 0.0019531
CR004 2677 734 0.00390625
CR004 876 734 0.0078125
CR004 736 734 0.25
CR004 730 734 0.0625
CR004 2665 734 0.01171875
CR004 642 734 0.01171875
CR004 2649 734 0.015625
CR004 646 734 0.01171875
CR004 746 734 0.0625
CR004 2652 734 0.015625
CR004 2789 734 0.0078125
CR004 439 734 0.0078125
CR004 2790 734 0.0078125
CR004 2658 734 0.25
CR004 2651 734 0.015625
CR004 2643 734 0.015625
CR004 1776 734 0.00390625
CR004 2680 734 0.00390625
CR004 732 734 0.0625
CR004 885 734 0.0078125
CR004 644 734 0.01171875
CR004 846 734 0.015625
CR004 747 734 0.0625
CR004 2591 734 0.0097656
CR004 2678 734 0.00390625
CR004 2644 734 0.01953125
CR004 887 734 0.0078125
CR004 738 734 0.25
CR004 2679 734 0.00390625
CR004 294 734 0.015625
CR004 2734 734 0.00390625
CR004 2604 734 0.0625
CR004 2786 734 0.00390625
CR004 697 734 0.03125
CR004 660 734 0.015625
CR004 645 734 0.01171875
CR004 700 734 0.03125
CR004 2650 734 0.015625
CR004 851 734 0.0078125
CR004 2653 734 0.015625
CR004 737 734 0.25
CR004 699 734 0.03125
CR004 728 734 0.0625
CR004 726 734 0.0625
CR004 2656 734 0.25
CR004 487 734 0.01171875
CR004 847 734 0.015625
CR004 2657 734 0.25
CR004 852 734 0.0078125
CR004 2785 734 0.00390625
CR004 647 734 0.01171875
CR004 886 734 0.0078125
CR004 2772 734 0.0097656
CR004 2647 734 0.015625
CR004 850 734 0.0078125
CR004 2654 734 0.015625
CR004 698 734 0.03125
CR004 2655 734 0.015625
CR004 2645 734 0.015625
CR004 731 734 0.0625
CR004 643 734 0.01171875
CR004 640 734 0.01171875
CR004 545 734 0.01953125
CR004 2646 734 0.015625
CR004 506 734 0.0625
CR004 729 734 0.0625
CR004 641 734 0.01171875
CR004 727 734 0.0625
CR004 735 734 0.25
CR004 876 735 0.0078125
CR004 2665 735 0.01171875
CR004 2648 735 0.015625
CR004 439 735 0.0078125
CR004 642 735 0.01171875
CR004 2679 735 0.00390625
CR004 2677 735 0.00390625
CR004 2658 735 0.25
CR004 645 735 0.01171875
CR004 2680 735 0.00390625
CR004 887 735 0.0078125
CR004 697 735 0.03125
CR004 2778 735 0.0019531
CR004 2643 735 0.015625
CR004 736 735 0.25
CR004 730 735 0.0625
CR004 644 735 0.01171875
CR004 738 735 0.25
CR004 728 735 0.0625
CR004 747 735 0.0625
CR004 2789 735 0.0078125
CR004 2644 735 0.01953125
CR004 2652 735 0.015625
CR004 746 735 0.0625
CR004 2786 735 0.00390625
CR004 2657 735 0.25
CR004 2734 735 0.00390625
CR004 2790 735 0.0078125
CR004 846 735 0.015625
CR004 699 735 0.03125
CR004 2604 735 0.0625
CR004 2649 735 0.015625
CR004 847 735 0.015625
CR004 2656 735 0.25
CR004 660 735 0.015625
CR004 2654 735 0.015625
CR004 886 735 0.0078125
CR004 1776 735 0.00390625
CR004 646 735 0.01171875
CR004 2647 735 0.015625
CR004 851 735 0.0078125
CR004 852 735 0.0078125
CR004 737 735 0.25
CR004 2655 735 0.015625
CR004 885 735 0.0078125
CR004 700 735 0.03125
CR004 2591 735 0.0097656
CR004 2678 735 0.00390625
CR004 2650 735 0.015625
CR004 647 735 0.01171875
CR004 2653 735 0.015625
CR004 698 735 0.03125
CR004 2646 735 0.015625
CR004 487 735 0.01171875
CR004 850 735 0.0078125
CR004 2645 735 0.015625
CR004 294 735 0.015625
CR004 643 735 0.01171875
CR004 726 735 0.0625
CR004 729 735 0.0625
CR004 2772 735 0.0097656
CR004 732 735 0.0625
CR004 727 735 0.0625
CR004 640 735 0.01171875
CR004 2785 735 0.00390625
CR004 2651 735 0.015625
CR004 731 735 0.0625
CR004 506 735 0.0625
CR004 641 735 0.01171875
CR004 545 735 0.01953125
CR004 2679 736 0.00390625
CR004 2656 736 0.25
CR004 847 736 0.015625
CR004 2677 736 0.00390625
CR004 697 736 0.03125
CR004 2648 736 0.015625
CR004 642 736 0.01171875
CR004 730 736 0.0625
CR004 2658 736 0.25
CR004 2678 736 0.00390625
CR004 2665 736 0.01171875
CR004 2790 736 0.0078125
CR004 439 736 0.0078125
CR004 2778 736 0.0019531
CR004 2649 736 0.015625
CR004 852 736 0.0078125
CR004 728 736 0.0625
CR004 747 736 0.0625
CR004 644 736 0.01171875
CR004 885 736 0.0078125
CR004 2657 736 0.25
CR004 887 736 0.0078125
CR004 2786 736 0.00390625
CR004 1776 736 0.00390625
CR004 698 736 0.03125
CR004 2680 736 0.00390625
CR004 699 736 0.03125
CR004 487 736 0.01171875
CR004 850 736 0.0078125
CR004 737 736 0.25
CR004 645 736 0.01171875
CR004 2654 736 0.015625
CR004 700 736 0.03125
CR004 876 736 0.0078125
CR004 2655 736 0.015625
CR004 2772 736 0.0097656
CR004 886 736 0.0078125
CR004 2652 736 0.015625
CR004 2653 736 0.015625
CR004 851 736 0.0078125
CR004 2647 736 0.015625
CR004 2604 736 0.0625
CR004 2591 736 0.0097656
CR004 726 736 0.0625
CR004 294 736 0.015625
CR004 746 736 0.0625
CR004 2644 736 0.01953125
CR004 846 736 0.015625
CR004 2650 736 0.015625
CR004 2645 736 0.015625
CR004 2785 736 0.00390625
CR004 2734 736 0.00390625
CR004 646 736 0.01171875
CR004 545 736 0.01953125
CR004 729 736 0.0625
CR004 2789 736 0.0078125
CR004 732 736 0.0625
CR004 2646 736 0.015625
CR004 643 736 0.01171875
CR004 660 736 0.015625
CR004 2643 736 0.015625
CR004 647 736 0.01171875
CR004 731 736 0.0625
CR004 640 736 0.01171875
CR004 738 736 0.25
CR004 727 736 0.0625
CR004 506 736 0.0625
